id,nom_fichier,titre,auteur,annee,sujets
32854,"Arsène Lupin, gentleman-cambrioleur.txt","Arsène Lupin, gentleman-cambrioleur","Leblanc, Maurice, 1864-1941; Claretie, Jules, 1840-1913 [Commentator]",2010,"Short stories; Burglars -- Fiction; Lupin, Arsène (Fictitious character) -- Fiction; Mystery and detective stories; Adventure stories, French"
32948,"Henri Poincaré Biographie, Bibliographie Analytique des Écrits.txt","Henri Poincaré: Biographie, Bibliographie Analytique des Écrits","Lebon, Ernest, 1846-1922",2010,"Poincaré, Henri, 1854-1912"
32952,"L'Illustration, No. 3734, 26 Septembre 1914.txt","L'Illustration, No. 3734, 26 Septembre 1914",Various,2010,"World War, 1914-1918; Illustrated periodicals -- France"
32798,Légendes et curiosités des métiers.txt,Légendes et curiosités des métiers,"Sébillot, Paul, 1843-1918",2010,France -- Social life and customs; Industries -- France -- Folklore; Occupations -- France -- Folklore; Folklore -- France; Working class -- France -- Folklore
33031,"L'Illustration No. 3228, 7 Janvier 1905.txt","L'Illustration No. 3228, 7 Janvier 1905",Various,2010,Illustrated periodicals -- France
32963,Portraits et souvenirs.txt,Portraits et souvenirs,"Saint-Saëns, Camille, 1835-1921",2010,"Music; Liszt, Franz, 1811-1886; Gounod, Charles, 1818-1893; Berlioz, Hector, 1803-1869; Rubinstein, Anton, 1829-1894"
33069,"L'Illustration, No. 3229, 14 Janvier 1905.txt","L'Illustration, No. 3229, 14 Janvier 1905",Various,2010,Illustrated periodicals -- France
33033,"Les historiettes de Tallemant des Réaux, tome premier.txt","Les historiettes de Tallemant des Réaux, tome premier Mémoires pour servir à l'histoire du XVIIe siècle","Tallemant des Réaux, 1619-1690; Chateaugiron, H. de (René-Charles-Hippolyte Le Prestre de Lézonnet), marquis de, 1774-1848 [Editor]; Monmerqué, L.-J.-N. (Louis-Jean-Nicolas), 1780-1860 [Editor]; Taschereau, Jules-Antoine, 1801-1874 [Editor]",2010,"France -- History -- Louis XIV, 1643-1715; France -- Biography; France -- History -- Louis XIII, 1610-1643"
33032,Les bases de la morale évolutionniste.txt,Les bases de la morale évolutionniste,"Spencer, Herbert, 1820-1903",2010,Ethics
33106,"L'Illustration, No. 0001, 4 Mars 1843.txt","L'Illustration, No. 0001, 4 Mars 1843",Various,2010,Illustrated periodicals -- France
33157,Voyage en Espagne.txt,Voyage en Espagne,"Gautier, Théophile, 1811-1872",2010,"Spain -- Description and travel; Spain -- Social life and customs -- 19th century; Gautier, Théophile, 1811-1872 -- Travel -- Spain"
33184,Histoire littéraire d'Italie (4 9).txt,Histoire littéraire d'Italie (4/9),"Ginguené, Pierre Louis, 1748-1816; Daunou, P. C. F. (Pierre Claude François), 1761-1840 [Editor]",2010,Italian literature -- History and criticism
33250,L'art roman dans le Sud-Manche Album.txt,L'art roman dans le Sud-Manche: Album,"Lebert, Marie",2010,France -- Description and travel; Churches -- France -- Manche
33205,Les grandes chroniques de France (1 6).txt,Les grandes chroniques de France (1/6) selon que elles sont conservées en l'Eglise de Saint-Denis en France,"Paris, Paulin, 1800-1881 [Editor]",2010,"France -- History -- To 987; France -- History -- Medieval period, 987-1515; France -- History -- Sources"
33315,Ivanhoe (1 4).txt,Ivanhoe (1/4) Le retour du croisé,"Scott, Walter, 1771-1832; Montémont, Albert, 1788-1861 [Translator]",2010,"Historical fiction; Knights and knighthood -- Fiction; Love stories; Triangles (Interpersonal relations) -- Fiction; Great Britain -- History -- Richard I, 1189-1199 -- Fiction; Jews -- England -- Fiction; Ivanhoe, Wilfred of, Sir (Fictitious character) -- Fiction; Anglo-Saxons -- Fiction; Normans -- Great Britain -- Fiction"
33258,"Mémoires de Madame la Duchesse de Tourzel, tome premier.txt","Mémoires de Madame la Duchesse de Tourzel, tome premier Gouvernante des enfants de France pendant les années 1789 à 1795","Tourzel, Louise Elisabeth, Duchesse de, 1749-1832; Des Cars, François Joseph de Pérusse, duc, 1819-1891 [Editor]",2010,"France -- History -- Revolution, 1789-1799 -- Personal narratives"
33316,Jérusalem.txt,Jérusalem,"Loti, Pierre, 1850-1923",2010,"Jerusalem -- Description and travel; Loti, Pierre, 1850-1923 -- Travel -- Jerusalem"
33339,Les enfants des bois.txt,Les enfants des bois,"Reid, Mayne, 1818-1883; La Bédollière, Emile de, 1812-1883 [Translator]",2010,"Camping -- Juvenile fiction; Brothers -- Juvenile fiction; Fathers and sons -- Juvenile fiction; Outdoor life -- Juvenile fiction; Big game hunting -- Juvenile fiction; Africa, Southern -- Juvenile fiction"
33378,Au soleil de juillet (1829-1830).txt,Au soleil de juillet (1829-1830) Le temps et la vie,"Adam, Paul, 1862-1920",2010,"Historical fiction; France -- History -- July Revolution, 1830 -- Fiction"
33388,"Raison et sensibilité, ou les deux manières d'aimer (Tome 1).txt","Raison et sensibilité, ou les deux manières d'aimer (Tome 1)","Austen, Jane, 1775-1817; Montolieu, Isabelle de, 1751-1832 [Translator]",2010,England -- Social life and customs -- 19th century -- Fiction; Inheritance and succession -- Fiction; England -- Fiction; Young women -- Fiction; Love stories; Sisters -- Fiction; Domestic fiction; Mate selection -- Fiction; Social classes -- Fiction; Gentry -- England -- Fiction; Regency fiction
33408,"L'Illustration, No. 0002, 11 Mars 1843.txt","L'Illustration, No. 0002, 11 Mars 1843",Various,2010,Illustrated periodicals -- France
33440,"L'Illustration, No. 3230, 21 Janvier 1905.txt","L'Illustration, No. 3230, 21 Janvier 1905",Various,2010,Illustrated periodicals -- France
33422,Les diables noirs drame en quatre actes.txt,Les diables noirs: drame en quatre actes,"Sardou, Victorien, 1831-1908",2010,French drama -- 19th century
33462,Booknologie Le livre numérique (1971-2010).txt,Booknologie: Le livre numérique (1971-2010),"Lebert, Marie",2010,Electronic books
33463,Le chat de la mère Michel Complainte.txt,Le chat de la mère Michel: Complainte,"Anonymous; La Bédollière, Emile de, 1812-1883; Hopkins, Livingston, 1846-1927 [Illustrator]",2010,Cats -- Poetry; Older women -- Poetry; Pets -- Poetry
33414,Le roman bourgeois Ouvrage comique.txt,Le roman bourgeois: Ouvrage comique,"Furetière, Antoine, 1619-1688; Fournier, Edouard, 1819-1880 [Annotator]; Asselineau, Charles, 1820-1874 [Commentator]",2010,Paris (France) -- Social life and customs -- 17th century -- Fiction
33489,"L'Illustration, No. 3695, 20 Décembre 1913.txt","L'Illustration, No. 3695, 20 Décembre 1913",Various,2010,Illustrated periodicals -- France
33518,"L'Illustration, No. 3696, 27 Décembre 1913.txt","L'Illustration, No. 3696, 27 Décembre 1913",Various,2010,Illustrated periodicals -- France
33534,"Souvenirs de Roustam, mamelouck de Napoléon Ier.txt","Souvenirs de Roustam, mamelouck de Napoléon Ier Introduction et notes de Paul Cottin","Roustam, 1782?-1845; Cottin, Paul, 1856-1932 [Annotator]; Masson, Frédéric, 1847-1923 [Author of introduction, etc.]",2010,"Napoleon I, Emperor of the French, 1769-1821 -- Contemporaries; Roustam, 1782?-1845; Napoleon I, Emperor of the French, 1769-1821 -- Friends and associates; Napoleonic Wars, 1800-1815 -- Personal narratives, Armenian; Napoleonic Wars, 1800-1815 -- Participation, Mameluke; Mamelukes -- History"
33539,"Voyage musical en Allemagne et en Italie, I.txt","Voyage musical en Allemagne et en Italie, I","Berlioz, Hector, 1803-1869",2010,"Beethoven, Ludwig van, 1770-1827. Symphonies; Music -- Germany; Gluck, Christoph Willibald, Ritter von, 1714-1787; Weber, Carl Maria von, 1786-1826; Music -- Italy"
33580,Les caquets de l'accouchée.txt,Les caquets de l'accouchée nouvelle édition revue sur les pièces originales,"Fournier, Edouard, 1819-1880 [Editor]; Le Roux de Lincy, 1806-1869 [Author of introduction, etc.]",2010,Obstetrics -- Early works to 1800
33590,"L'Illustration, No. 0003, 18 Mars 1843.txt","L'Illustration, No. 0003, 18 Mars 1843",Various,2010,Illustrated periodicals -- France
33595,La femme du diable.txt,La femme du diable,"Lafon-Labatut, Joseph, 1809-1877; Claretie, Jules, 1840-1913 [Author of introduction, etc.]; Lafon, Gabriel [Contributor]",2010,Poetry
33633,"L'Illustration, No. 3245, 6 Mai 1905.txt","L'Illustration, No. 3245, 6 Mai 1905",Various,2010,Illustrated periodicals -- France
33655,"L'Illustration, No. 3231, 28 Janvier 1905.txt","L'Illustration, No. 3231, 28 Janvier 1905",Various,2010,Illustrated periodicals -- France
33675,"L'Illustration, No. 3232, 4 Février 1905.txt","L'Illustration, No. 3232, 4 Février 1905",Various,2010,Illustrated periodicals -- France
33692,Vie de Jeanne d'Arc. Vol. 1 de 2.txt,Vie de Jeanne d'Arc. Vol. 1 de 2,"France, Anatole, 1844-1924",2010,"Joan, of Arc, Saint, 1412-1431"
33454,"Mathilde, by Eugène Sue.txt",Mathilde: mémoires d'une jeune femme,"Sue, Eugène, 1804-1857",2010,French fiction -- 19th century
33693,Vie de Jeanne d'Arc. Vol. 2 de 2.txt,Vie de Jeanne d'Arc. Vol. 2 de 2,"France, Anatole, 1844-1924",2010,"Joan, of Arc, Saint, 1412-1431"
33711,"L'Illustration, No. 3234, 18 Février 1905.txt","L'Illustration, No. 3234, 18 Février 1905",Various,2010,Illustrated periodicals -- France
33699,"L'Illustration, No. 3233, 11 Février 1905.txt","L'Illustration, No. 3233, 11 Février 1905",Various,2010,Illustrated periodicals -- France
33744,"Œuvres complètes de lord Byron, Tome 12.txt","Œuvres complètes de lord Byron, Tome 12 comprenant ses mémoires publiés par Thomas Moore","Byron, George Gordon Byron, Baron, 1788-1824; Moore, Thomas, 1779-1852 [Annotator]; Paris, Paulin, 1800-1881 [Translator]",2010,English literature -- Translations into French
33738,Documents Inédits sur Alfred de Musset.txt,Documents Inédits sur Alfred de Musset,"Clouard, Maurice, 1857-1902",2010,"Musset, Alfred de, 1810-1857; Musset, Alfred de, 1810-1857 -- Bibliography"
33734,Barnave.txt,Barnave,"Janin, Jules Gabriel, 1804-1874",2010,"France -- History -- 1789-1793; Barnave, Antoine, 1761-1793"
33746,Le Bossu Aventures de Cape et d'Épée. Volume 2.txt,Le Bossu: Aventures de Cape et d'Épée. Volume 2,"Féval, Paul, 1817-1887",2010,Revenge -- Fiction
33745,Mémoires authentiques de Latude.txt,"Mémoires authentiques de Latude, écrites par lui au donjon de Vincennes et à Charenton","Latude, Henri Masers de, 1725-1805",2010,"Latude, Henri Masers de, 1725-1805; Bastille; Political prisoners -- France"
33796,"Manuscrit de mil huit cent quatorze, trouvé dans les voitures impériales prises à Waterloo, contenant l'histoire des six.txt","Manuscrit de mil huit cent quatorze, trouvé dans les voitures impériales prises à Waterloo, contenant l'histoire des six derniers mois du règne de Napoléon","Fain, Agathon-Jean-François, baron, 1778-1837",2010,"Napoleon I, Emperor of the French, 1769-1821; Napoleon I, Emperor of the French, 1769-1821 -- Contemporaries; Wars of Liberation, 1813-1814"
33807,"Mémoires du maréchal Marmont, duc de Raguse (4 9).txt","Mémoires du maréchal Marmont, duc de Raguse (4/9)","Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852",2010,"France -- History -- 1789-1900; Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852"
33808,Dominique.txt,Dominique,"Fromentin, Eugène, 1820-1876",2010,Love stories; Friendship -- Fiction
33832,"Mémoires du maréchal Marmont, duc de Raguse (5 9).txt","Mémoires du maréchal Marmont, duc de Raguse (5/9)","Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852",2010,"France -- History -- 1789-1900; Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852"
33840,"L'Illustration, No. 3235, 25 Février 1905.txt","L'Illustration, No. 3235, 25 Février 1905",Various,2010,Illustrated periodicals -- France
33851,"L'Illustration, No. 0004, 25 Mars 1843.txt","L'Illustration, No. 0004, 25 Mars 1843",Various,2010,Illustrated periodicals -- France
33856,"Lettres persanes, tome II.txt","Lettres persanes, tome II","Montesquieu, Charles de Secondat, baron de, 1689-1755; Lefèvre, André, 1834-1904 [Annotator]",2010,Epistolary fiction; East and West -- Fiction; Iranians -- Europe -- Fiction; Europe -- Social life and customs -- 18th century -- Fiction
33861,"Mémoires du maréchal Marmont, duc de Raguse (6 9).txt","Mémoires du maréchal Marmont, duc de Raguse (6/9)","Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852",2010,"France -- History -- 1789-1900; Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852"
33869,"Mémoires du maréchal Marmont, duc de Raguse (7 9).txt","Mémoires du maréchal Marmont, duc de Raguse (7/9)","Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852",2010,"France -- History -- 1789-1900; Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852"
33881,"L'Illustration, No. 3237, 11 Mars 1905.txt","L'Illustration, No. 3237, 11 Mars 1905",Various,2010,Illustrated periodicals -- France
33875,"Mémoires du maréchal Marmont, duc de Raguse (8 9).txt","Mémoires du maréchal Marmont, duc de Raguse (8/9)","Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852",2010,"France -- History -- 1789-1900; Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852"
33882,"L'Illustration, No. 3238, 18 Mars 1905.txt","L'Illustration, No. 3238, 18 Mars 1905",Various,2010,Illustrated periodicals -- France
33893,Mémoires de madame de Rémusat (1 3).txt,"Mémoires de madame de Rémusat (1/3) publiées par son petit-fils, Paul de Rémusat","Rémusat, Madame de (Claire Elisabeth Jeanne Gravier de Vergennes), 1780-1824; Rémusat, Paul de, 1831-1897 [Editor]",2010,France -- Court and courtiers
33894,Mémoires de madame de Rémusat (2 3).txt,"Mémoires de madame de Rémusat (2/3) publiées par son petit-fils, Paul de Rémusat","Rémusat, Madame de (Claire Elisabeth Jeanne Gravier de Vergennes), 1780-1824; Rémusat, Paul de, 1831-1897 [Editor]",2010,France -- Court and courtiers
33895,Mémoires de madame de Rémusat (3 3).txt,"Mémoires de madame de Rémusat (3/3) publiées par son petit-fils, Paul de Rémusat","Rémusat, Madame de (Claire Elisabeth Jeanne Gravier de Vergennes), 1780-1824; Rémusat, Paul de, 1831-1897 [Editor]",2010,France -- Court and courtiers
34008,Poèmes Les bords de la route. Les Flamandes. Les Moines.txt,Poèmes: Les bords de la route. Les Flamandes. Les Moines,"Verhaeren, Emile, 1855-1916",2010,Belgian poetry (French)
34119,"L'Illustration, No. 3236, 4 Mars 1905.txt","L'Illustration, No. 3236, 4 Mars 1905",Various,2010,Illustrated periodicals -- France
34204,La petite Fadette.txt,La petite Fadette,"Sand, George, 1804-1876",2010,Love stories; Brothers -- Fiction; Twins -- Fiction; French fiction -- 19th century; Peasants -- France -- Fiction
34231,"L'Illustration, No. 3239, 25 Mars 1905.txt","L'Illustration, No. 3239, 25 Mars 1905",Various,2010,Illustrated periodicals -- France
34212,"L'Illustration, No. 0005, 1er Avril 1843.txt","L'Illustration, No. 0005, 1er Avril 1843",Various,2010,Illustrated periodicals -- France
34264,"L'Illustration, No. 3257, 29 Juillet 1905.txt","L'Illustration, No. 3257, 29 Juillet 1905",Various,2010,Illustrated periodicals -- France
34285,Partie carrée.txt,Partie carrée,"Gautier, Théophile, 1811-1872",2010,French fiction -- 19th century
34301,Le Bossu Aventures de Cape et d'Épée. Volume 3.txt,Le Bossu: Aventures de Cape et d'Épée. Volume 3,"Féval, Paul, 1817-1887",2010,Revenge -- Fiction
34332,Ivanhoe (2 4).txt,Ivanhoe (2/4) Le retour du croisé,"Scott, Walter, 1771-1832; Montémont, Albert, 1788-1861 [Translator]",2010,"Historical fiction; Knights and knighthood -- Fiction; Love stories; Triangles (Interpersonal relations) -- Fiction; Great Britain -- History -- Richard I, 1189-1199 -- Fiction; Jews -- England -- Fiction; Ivanhoe, Wilfred of, Sir (Fictitious character) -- Fiction; Anglo-Saxons -- Fiction; Normans -- Great Britain -- Fiction"
34349,"L'Illustration, No. 3240, 1 Avril 1905.txt","L'Illustration, No. 3240, 1 Avril 1905",Various,2010,Illustrated periodicals -- France
34342,Ivanhoe (3 4).txt,Ivanhoe (3/4) Le retour du croisé,"Scott, Walter, 1771-1832; Montémont, Albert, 1788-1861 [Translator]",2010,"Historical fiction; Knights and knighthood -- Fiction; Love stories; Triangles (Interpersonal relations) -- Fiction; Great Britain -- History -- Richard I, 1189-1199 -- Fiction; Jews -- England -- Fiction; Ivanhoe, Wilfred of, Sir (Fictitious character) -- Fiction; Anglo-Saxons -- Fiction; Normans -- Great Britain -- Fiction"
34351,Histoire de Marie-Antoinette.txt,Histoire de Marie-Antoinette Nouvelle édition revue et augmentée,"Goncourt, Edmond de, 1822-1896; Goncourt, Jules de, 1830-1870",2010,"Marie Antoinette, Queen, consort of Louis XVI, King of France, 1755-1793; Queens -- France -- Biography"
34363,"L'Illustration, No. 3241, 8 Avril 1905.txt","L'Illustration, No. 3241, 8 Avril 1905",Various,2010,Illustrated periodicals -- France
34354,Le Bossu Aventures de Cape et d'Épée. Volume 4.txt,Le Bossu: Aventures de Cape et d'Épée. Volume 4,"Féval, Paul, 1817-1887",2010,Revenge -- Fiction
34385,"L'Illustration, No. 3242, 15 Avril 1905.txt","L'Illustration, No. 3242, 15 Avril 1905",Various,2010,Illustrated periodicals -- France
34382,Richard Wagner.txt,Richard Wagner,"Champfleury, 1821-1889",2010,"Wagner, Richard, 1813-1883"
34389,"L'Illustration, No. 3243, 22 Avril 1905.txt","L'Illustration, No. 3243, 22 Avril 1905",Various,2010,Illustrated periodicals -- France
34422,"Lautrec; ou, Quinze ans de mœurs Parisiennes, 1885-1900.txt","Lautrec; ou, Quinze ans de mœurs Parisiennes, 1885-1900","Coquiot, Gustave, 1865-1926",2010,"Toulouse-Lautrec, Henri de, 1864-1901"
34432,L'enfant de ma femme.txt,L'enfant de ma femme,"Kock, Paul de, 1793-1871",2010,French fiction -- 19th century
34435,Le Système Solaire se mouvant.txt,Le Système Solaire se mouvant,"Tischner, August, 1819-",2010,Solar system -- Motion in space
34364,Le moulin du Frau.txt,Le moulin du Frau,"Le Roy, Eugène, 1836-1907",2010,French fiction -- 19th century
34456,"L'Illustration, No. 3735, 3 Octobre 1914.txt","L'Illustration, No. 3735, 3 Octobre 1914",Various,2010,"World War, 1914-1918; Illustrated periodicals -- France"
34445,"Œuvres de P. Corneille, Tome 02.txt","Œuvres de P. Corneille, Tome 02","Corneille, Pierre, 1606-1684; Marty-Laveaux, Charles Joseph, 1823-1899 [Commentator]",2010,French drama (Tragedy) -- 17th century
34451,Paris.txt,Paris,"Zola, Émile, 1840-1902",2010,Clergy -- Fiction; Paris (France) -- Fiction; Man-woman relationships -- Fiction; Catholics -- Fiction
34469,L'Atlantide.txt,L'Atlantide,"Benoît, Pierre, 1886-1962",2010,Science fiction; Fantasy fiction; Atlantis (Legendary place) -- Fiction
34496,Aimer quand même.txt,Aimer quand même,"La Brète, Jean de, 1854-1945",2010,French fiction -- 20th century
34516,"L'Illustration, No. 0006, 8 Avril 1843.txt","L'Illustration, No. 0006, 8 Avril 1843",Various,2010,Illustrated periodicals -- France
34528,Rome.txt,Rome,"Zola, Émile, 1840-1902",2010,Clergy -- Fiction; Rome (Italy) -- Fiction; Catholics -- Fiction; Christian pilgrims and pilgrimages -- Fiction
34547,"L'Illustration, No. 0007, 15 Avril 1843.txt","L'Illustration, No. 0007, 15 Avril 1843",Various,2010,Illustrated periodicals -- France
34559,Le Bossu Aventures de Cape et d'Épée. Volume 5.txt,Le Bossu: Aventures de Cape et d'Épée. Volume 5,"Féval, Paul, 1817-1887",2010,Revenge -- Fiction
34561,L'Émigré.txt,L'Émigré,"Sénac de Meilhan, Gabriel, 1736-1803",2010,French fiction -- 18th century
34560,Mon oncle Benjamin.txt,Mon oncle Benjamin,"Tillier, Claude, 1801-1844",2010,Uncles -- Fiction; French fiction -- 19th century; France -- Social conditions -- 19th century -- Fiction
34564,Maudit soit l'Amour!.txt,Maudit soit l'Amour!,"Lecomte du Noüy, Hermine Oudinot, 1854-1915",2010,French fiction
34608,Ivanhoe (4 4).txt,Ivanhoe (4/4) Le retour du croisé,"Scott, Walter, 1771-1832; Montémont, Albert, 1788-1861 [Translator]",2010,"Historical fiction; Knights and knighthood -- Fiction; Love stories; Triangles (Interpersonal relations) -- Fiction; Great Britain -- History -- Richard I, 1189-1199 -- Fiction; Jews -- England -- Fiction; Ivanhoe, Wilfred of, Sir (Fictitious character) -- Fiction; Anglo-Saxons -- Fiction; Normans -- Great Britain -- Fiction"
34620,"Mémoires du maréchal Marmont, duc de Raguse (9 9).txt","Mémoires du maréchal Marmont, duc de Raguse (9/9)","Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852",2010,"France -- History -- 1789-1900; Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852"
34633,L'A. B. C. de l'aviation Biplans et monoplans.txt,L'A. B. C. de l'aviation: Biplans et monoplans,"Gastine, Louis, 1858-1935",2010,Airplanes
34648,Les terres d'or.txt,Les terres d'or,"Aimard, Gustave, 1818-1883; Auriac, J. Berlioz d' (Jules Berlioz), 1820-1913",2010,Fiction; Western stories; Adventure stories
34693,"Mademoiselle de la Seiglière, Volume 2 (of 2).txt","Mademoiselle de la Seiglière, Volume 2 (of 2)","Sandeau, Jules, 1811-1883",2010,French fiction -- 19th century
34692,"Mademoiselle de la Seiglière, Volume 1 (of 2).txt","Mademoiselle de la Seiglière, Volume 1 (of 2)","Sandeau, Jules, 1811-1883",2010,French fiction -- 19th century
34708,Nord-Sud Amérique; Angleterre; Corse; Spitzberg.txt,Nord-Sud: Amérique; Angleterre; Corse; Spitzberg,"Bazin, René, 1853-1932",2010,United States -- Description and travel; England -- Description and travel; Canada -- Description and travel; Corsica (France) -- Description and travel; Spitsbergen Island (Norway) -- Description and travel
34715,Nouvel atlas de poche des champignons Comestibles et Vénéneux les plus répandus. Série I (Troisième édition).txt,"Nouvel atlas de poche des champignons Comestibles et Vénéneux les plus répandus. Série I (Troisième édition) Suivi de notions générales sur les champignons, leur classification, composition chimique, valeur alimentaire, préparation","Dumée, Paul, 1849-1930; Bessin, Aimé, 1870-1942 [Illustrator]",2010,Mushrooms
34783,Le Mouvement littéraire Belge d'expression française depuis 1880.txt,Le Mouvement littéraire Belge d'expression française depuis 1880,"Heumann, Albert",2010,Belgian literature (French) -- 19th century -- History and criticism; Belgian literature (French) -- 20th century -- History and criticism; Belgian literature (French)
34800,Sais-tu Oui.--Retiens. Non.--Apprends.txt,Sais-tu? Oui.--Retiens. Non.--Apprends. Recueil de poésies simples et faciles destinées à servir d'exercices élémentaires de mémoire,"Juhlin, Victor",2010,French poetry; Recitations (French)
34841,"L'autre Tartuffe, ou La mère coupable.txt","L'autre Tartuffe, ou La mère coupable","Beaumarchais, Pierre Augustin Caron de, 1732-1799",2011,French drama -- 18th century
34803,Les grandes chroniques de France (2 6).txt,Les grandes chroniques de France (2/6) selon que elles sont conservées en l'Eglise de Saint-Denis,"Paris, Paulin, 1800-1881 [Editor]",2010,"France -- History -- To 987; France -- History -- Medieval period, 987-1515; France -- History -- Sources"
34872,Mme de La Fayette (6e édition).txt,Mme de La Fayette (6e édition),"Haussonville, comte d', 1843-1924",2011,"La Fayette, Madame de (Marie-Madeleine Pioche de La Vergne), 1634-1693"
34976,"L'Illustration, No. 0008, 22 Avril 1843.txt","L'Illustration, No. 0008, 22 Avril 1843",Various,2011,Illustrated periodicals -- France
34918,"Mémoires de Madame la Duchesse de Tourzel, tome second.txt","Mémoires de Madame la Duchesse de Tourzel, tome second Gouvernante des enfants de France pendant les années 1789 à 1795","Tourzel, Louise Elisabeth, Duchesse de, 1749-1832; Des Cars, François Joseph de Pérusse, duc, 1819-1891 [Editor]",2011,"France -- History -- Revolution, 1789-1799 -- Personal narratives"
34991,"Childéric, Roi des Francs, (tome premier).txt","Childéric, Roi des Francs, (tome premier)","Beaufort d'Hautpoul, Anne Marie, comtesse de, 1763-1837",2011,"France -- History -- To 987; Childéric I, King of the Franks, -481"
34998,"L'Illustration, No. 0009, 29 Avril 1843.txt","L'Illustration, No. 0009, 29 Avril 1843",Various,2011,Illustrated periodicals -- France
35005,"Les assiègés de Compiègne, 1430.txt","Les assiègés de Compiègne, 1430","Robida, Albert, 1848-1926",2011,"Compiègne (France) -- History -- Siege, 1430 -- Fiction"
35010,"Childéric, Roi des Francs, (tome second).txt","Childéric, Roi des Francs, (tome second)","Beaufort d'Hautpoul, Anne Marie, comtesse de, 1763-1837",2011,"France -- History -- To 987; Childéric I, King of the Franks, -481"
35019,"Le diable boiteux, tome I.txt","Le diable boiteux, tome I","Le Sage, Alain René, 1668-1747; Jannet, Pierre, 1820-1870 [Editor]",2011,Madrid (Spain) -- Fiction; French fiction; Devil -- Fiction; Good and evil -- Fiction
35028,"L'Illustration, No. 0010, 6 Mai 1843.txt","L'Illustration, No. 0010, 6 Mai 1843",Various,2011,Illustrated periodicals -- France
35054,"Les Rues de Paris, tome troisième.txt","Les Rues de Paris, tome troisième Biographies, portraits, récits et légendes","Bouniol, Bathild, 1815-1877",2011,France -- Biography; Streets -- France -- Paris
35064,"Anatole, Vol. 1.txt","Anatole, Vol. 1","Gay, Sophie, 1776-1852",2011,Fiction
35100,"L'Illustration, No. 0011, 13 Mai 1843.txt","L'Illustration, No. 0011, 13 Mai 1843",Various,2011,Illustrated periodicals -- France
35089,"Curiosités historiques sur Louis XIII, Louis XIV, Louis XV, Mme de Maintenon, Mme de Pompadour, Mme du Barry, etc.txt","Curiosités historiques sur Louis XIII, Louis XIV, Louis XV, Mme de Maintenon, Mme de Pompadour, Mme du Barry, etc.","Le Roi, J.-A. (Joseph-Adrien), 1797-1873",2011,"Du Barry, Jeanne Bécu, comtesse, 1743-1793; France -- Court and courtiers; Louis XIV, King of France, 1638-1715; Pompadour, Jeanne Antoinette Poisson, marquise de, 1721-1764; Louis XV, King of France, 1710-1774; Louis XIII, King of France, 1601-1643; Maintenon, Madame de, 1635-1719"
35103,Le Vingtième Siècle La Vie Électrique.txt,Le Vingtième Siècle: La Vie Électrique,"Robida, Albert, 1848-1926",2011,Science fiction; Electricity -- Fiction; Twentieth century -- Forecasts -- Fiction
35129,"Anatole, Vol. 2.txt","Anatole, Vol. 2","Gay, Sophie, 1776-1852",2011,Fiction
35124,James Ensor.txt,James Ensor,"Verhaeren, Emile, 1855-1916",2011,"Ensor, James, 1860-1949; Painters -- Belgium -- Biography"
35134,L'Amérique sous le nom de pays de Fou-Sang.txt,L'Amérique sous le nom de pays de Fou-Sang,"Paravey, Charles Hippolyte, chevalier de, 1787-1871",2011,America -- Discovery and exploration -- Chinese
35150,Chignole (la guerre aérienne).txt,Chignole (la guerre aérienne),"Nadaud, Marcel, 1889-",2011,"World War, 1914-1918 -- Fiction"
35151,"Raison et sensibilité, ou les deux manières d'aimer (Tome 2).txt","Raison et sensibilité, ou les deux manières d'aimer (Tome 2)","Austen, Jane, 1775-1817; Montolieu, Isabelle de, 1751-1832 [Translator]",2011,England -- Social life and customs -- 19th century -- Fiction; Inheritance and succession -- Fiction; England -- Fiction; Young women -- Fiction; Love stories; Sisters -- Fiction; Domestic fiction; Mate selection -- Fiction; Social classes -- Fiction; Gentry -- England -- Fiction; Regency fiction
35163,"Raison et sensibilité, ou les deux manières d'aimer (Tome 3).txt","Raison et sensibilité, ou les deux manières d'aimer (Tome 3)","Austen, Jane, 1775-1817; Montolieu, Isabelle de, 1751-1832 [Translator]",2011,England -- Social life and customs -- 19th century -- Fiction; Inheritance and succession -- Fiction; England -- Fiction; Young women -- Fiction; Love stories; Sisters -- Fiction; Domestic fiction; Mate selection -- Fiction; Social classes -- Fiction; Gentry -- England -- Fiction; Regency fiction
35166,"L'Illustration, No. 0012, 20 Mai 1843.txt","L'Illustration, No. 0012, 20 Mai 1843",Various,2011,Illustrated periodicals -- France
